chrom chromStart chromEnd signalValue
chr16 84958473 84958651 7.78026
chr16 84970541 85002849 1.83736
chr16 84982370 84983189 5.61088
chr16 84993675 84993783 8.74297
chr16 85170686 85170874 7.36642
chr16 85175993 85176128 7.46067
chr16 85286555 85286795 36.1959
chr16 85336047 85336147 9.44241
chr16 85347752 85347916 7.29292
chr16 85352348 85352451 9.16739
chr16 85418139 85418264 8.56112
chr16 85538754 85538938 6.84233
chr16 85556497 85556599 9.25727
chr16 85559809 85559915 8.90794
chr16 85564411 85564615 5.86294
chr16 85868528 85868640 8.43073
chr16 85871528 85871670 7.5362
chr16 85883212 85883422 6.89446
chr16 85884272 85884417 7.81441
chr16 86050375 86050579 7.71439
chr16 86052306 86052439 8.51947
chr16 86252383 86252483 9.44241
chr16 86258431 86258717 6.82319
chr16 86359562 86359662 9.44241
chr16 86365837 86365938 9.34892
chr16 86471235 86471341 8.90794
chr16 86613775 86613880 8.99277
chr16 86617663 86617791 7.86868
chr16 87141550 87141752 5.92098
chr16 87151410 87151551 8.03609
chr16 87262925 87263043 9.60245
chr16 87270372 87270561 6.99438
chr16 87515034 87515260 6.68489
chr16 87525450 87525556 8.90794
chr16 87527264 87527515 8.02542
chr16 87553846 87554075 7.42198
chr16 87558524 87558640 8.68268
chr16 87558846 87559028 6.91752
chr16 87563187 87563293 8.90794
chr16 87573869 87574040 6.99438
chr16 87583688 87583798 8.58401
chr16 87623624 87623727 9.16739
chr16 87632586 87638278 7.24383
chr16 87908236 87918335 1.70167
chr16 87913015 87913123 8.74297
chr16 87913201 87913435 7.80142
chr16 87919445 87919567 8.25566
chr16 87919486 87919697 5.96677
chr16 87959834 87961197 2.58633
chr16 87972931 87973933 2.76425
chr16 88444106 88468278 1.97661
chr16 88476270 88476794 3.60397
chr16 88497018 88499052 2.69253
chr16 88512031 88520617 1.61296
chr16 88606524 88607791 2.58356
chr16 88616144 88617202 2.61793
chr16 88628335 88628533 6.67645
chr16 88628401 88628923 3.61778
chr16 88701775 88708645 4.79222
chr16 88752991 88754365 2.65725
chr16 88756093 88756326 5.40338
chr16 88934983 88938543 2.75846
chr16 88954843 88955097 7.93063
chr16 89005058 89006146 2.83504
chr16 89005619 89006176 3.50347
chr16 89065875 89066353 6.05789
chr16 89069896 89071032 3.65727
chr16 89072147 89072392 5.39566
chr16 89081200 89094666 1.58005
chr16 89102699 89106077 2.90708
chr16 89111976 89113088 3.73621
chr16 89134582 89135222 3.44255
chr16 89150979 89162016 1.75668
chr16 89151947 89152237 4.99254
chr16 89156036 89156153 9.1465
chr16 89235257 89235796 3.62047
chr16 89235903 89237558 4.4502
chr16 89238222 89240111 2.56596
chr16 89267113 89267413 7.13427
chr16 89268918 89269944 5.89
chr16 89275892 89276894 3.45531
chr16 89323954 89324079 8.56112
chr16 89324422 89324725 5.4016
chr16 89397002 89397197 21.306
chr16 89638753 89642584 3.00698
chr16 89674759 89679924 1.64534
chr16 89689755 89690968 2.69857
chr16 89894128 89894336 8.17132
chr16 89895117 89896839 3.54593
chr16 89984687 89992997 4.02997
chr16 89997992 89998142 7.13427
chr16 90005342 90005599 5.38867
chr16 90005675 90005876 5.95044
chr16 90008922 90009124 5.92098
chr16 90010526 90010770 5.41778
chr16 90011493 90011613 8.39326
chr16 90013288 90013494 5.80601
chr16 90013812 90014460 3.40004
chr16 90015950 90016167 6.09188
chr16 90021449 90021561 8.43073
chr16 90075845 90076347 3.76192
chr16 90081275 90082937 2.4998
chr16 90084146 90084516 7.99628
chr16 90084785 90085154 8.35914
chr16 90086315 90087957 4.33209
chr16 90088418 90089468 2.69783
chr16 90106198 90117630 1.60237
chr16 90121066 90134797 1.80628
chr16 90126171 90126336 6.86721
chr16 90130154 90130416 5.28583
chr16 90130416 90130662 5.62962
chr16 90138063 90154186 1.87798
chr17 16768652 16788529 1.37854
chr17 33529691 33604987 1.70326
chr17 41847904 42092939 1.96902
chr17 6132672 6352027 1.57396
chr17 10481472 10510603 1.8296
chr17 12440546 12764723 1.20607
chr17 31113205 33324821 2.03208
chr17 36693814 36774335 2.62164
chr17 37726642 37795682 2.31597
chr17 38503569 39991122 1.8074
chr17 40893485 40921707 1.39356
chr17 42973676 43004997 1.54558
chr17 43677535 44139860 1.61652
chr17 47175100 47256855 1.82303
chr17 53529704 54947734 1.55603
chr17 56598169 56631341 1.90636
chr17 59155002 59776306 1.60465
chr17 60677526 61668781 1.52243
chr17 63902131 65091496 1.45703
chr17 68037618 68191790 1.6672
chr17 70254062 70278963 1.35286
chr17 72307860 72408138 1.70971
chr17 76536507 76613375 1.78725
chr17 1171409 1179968 1.51912
chr17 2749792 2765088 2.35692
chr17 2882801 2896370 1.67492
chr17 3363701 3409339 1.74
chr17 5487913 5743958 1.88875
chr17 5872861 6090422 1.71684
chr17 6352242 6471035 1.76526
chr17 6676808 6709585 1.68346
chr17 6786781 6841055 1.79179
chr17 6945124 6948213 3.00905
chr17 7077451 7079393 3.70729
chr17 7707558 7738896 1.73847
chr17 8450597 8690176 1.71492
chr17 8895993 9062297 2.06636
chr17 10213999 10225194 1.43019
chr17 10352372 10367156 1.53363
chr17 10746816 10759547 1.76407
chr17 11902174 11927890 1.3852
chr17 13491595 13512445 1.4379
chr17 15204016 15221337 1.59748
chr17 15779139 15884231 1.94734
chr17 16379896 16438419 1.94171
chr17 17254038 17385743 1.83248
chr17 17301380 17301552 6.24745
chr17 19262279 19271893 1.5089
chr17 20818491 20888429 1.8568
chr17 21215733 21379487 1.86001
chr17 25262841 25364841 1.31844
chr17 25555189 25576458 1.73544
chr17 25678069 25698417 1.38624
chr17 26307004 26362469 1.9054
chr17 26593029 26613485 2.00403
chr17 26738525 26739540 2.59377
chr17 29708105 29772974 1.76335
chr17 29875958 29905644 2.07593
chr17 29970613 30112055 1.71279
chr17 34074954 34079074 3.22107
chr17 34330424 34410100 1.69662
chr17 34980036 35211574 2.05734
chr17 35211857 35314261 2.40927
chr17 35996453 36129494 1.85002
chr17 36160484 36177690 1.60191
chr17 37215068 37232467 1.87441
chr17 41672744 41728658 1.54225
chr17 41747657 41845459 1.81946
chr17 44837678 44997805 1.92529
chr17 45826812 45883075 1.9118
chr17 46648985 46904239 2.8858
chr17 47500859 47593001 2.56039
chr17 47966908 47972440 3.23417
chr17 48088817 48130036 1.6867
chr17 48626723 48743784 1.94881
chr17 48750713 48765166 1.9628
chr17 48880334 48903932 1.46398
chr17 49407801 49560552 1.77064
chr17 49927144 49938729 1.67422
chr17 53288754 53451034 1.90207
chr17 55258608 55327466 1.7244
chr17 55776577 55906951 2.16191
chr17 55965133 55967927 2.44218
chr17 56093650 56167135 1.9017
chr17 56178097 56285909 2.08709
chr17 56299340 56382978 2.14236
chr17 56884442 56886647 2.60721
chr17 57530808 57552253 1.57589
chr17 62387182 62407377 1.40206
chr17 63194486 63413794 1.81733
chr17 63420631 63479423 1.6605
chr17 63680053 63726041 1.68587
chr17 66191299 66197759 3.89237
chr17 66549067 66752037 1.76879
chr17 66842757 66851721 1.54639
chr17 67630352 67639990 1.56646
chr17 69700848 69893642 1.09605
chr17 70077228 70187286 1.6808
chr17 71443424 71851887 1.74879
chr17 71855402 72207223 1.89915
chr17 72868974 72905787 1.72365
chr17 74579764 74585275 3.68521
chr17 74805724 74995601 1.82879
chr17 75675322 75966337 1.8538
chr17 76911706 76955817 1.91107
chr17 77163578 77493328 1.8982
chr17 77708208 77727677 2.02284
chr17 77850853 77893903 1.79842
chr17 79030640 79043579 1.6402
chr17 79297815 79312527 1.69817
chr17 81121302 81140013 1.55921
chr17 24018 24587 3.49374
chr17 25326 25494 7.67543
chr17 26514 30180 2.72597
chr17 31808 32235 4.90725
chr17 46732 51000 3.03385
chr17 109040 118624 1.54726
chr17 128053 130944 2.43458
chr17 152365 152645 5.18092
chr17 153497 153656 14.1923
chr17 154019 154220 5.61338
chr17 176258 204415 1.35289
chr17 196969 204519 1.57982
chr17 232812 233894 2.68144
chr17 234904 235177 4.92015
chr17 235538 235651 7.60751
chr17 236359 236917 3.56261
chr17 745171 757898 1.77306
chr17 767037 768414 3.19949
chr17 772338 773724 3.10119
chr17 790460 810268 1.37792
chr17 791142 791266 8.23252
chr17 867016 869420 2.61488
chr17 878433 879235 3.34963
chr17 880113 882401 5.02526
chr17 1134832 1135099 5.43317
chr17 1136097 1136300 5.55807
chr17 1159509 1159615 8.10989
chr17 1161617 1162340 3.19544
chr17 1162684 1162873 5.96978
chr17 1162894 1163145 7.06385
chr17 1163927 1164248 7.69935
chr17 1201264 1202100 3.08486
chr17 1218814 1219845 2.5014
chr17 1263115 1263348 5.53422
chr17 1606278 1616057 1.53289
chr17 1809906 1814072 2.94047
chr17 1814603 1816177 2.52597
chr17 1819136 1819268 7.73358
chr17 1873767 1874774 2.56102
chr17 1877118 1882437 1.56568
chr17 1881497 1881699 5.58559
chr17 1891965 1892565 3.31323
chr17 1894191 1894458 5.43317
chr17 1895888 1901653 2.4604
chr17 1901915 1902419 3.4113
chr17 1902215 1902420 5.76594
chr17 1902745 1903615 3.27309
chr17 1914180 1916148 2.48438
chr17 1916676 1917729 2.60221
chr17 1917180 1917900 2.91027
chr17 1918157 1919265 2.47304
chr17 1920972 1933349 3.42502
chr17 1954686 1955497 5.56493
chr17 2125730 2125966 10.9277
chr17 2465901 2466130 4.92702
chr17 2483551 2484158 3.36353
chr17 2595168 2595359 5.62597
chr17 2625536 2626282 3.24097
chr17 2626851 2627118 5.23194
chr17 2628877 2629239 7.12416
chr17 2633257 2633359 8.95467
chr17 2641607 2666802 1.49487
chr17 2647833 2648059 4.99243
chr17 2653918 2654220 5.33722
chr17 2680305 2681041 3.358
chr17 2681703 2682446 3.03712
chr17 2689493 2705758 1.89609
chr17 2707509 2708106 3.23988
chr17 2725378 2725484 8.10989
chr17 2737008 2742342 1.60157
chr17 2754405 2755323 5.1504
chr17 2756391 2756631 4.92507
chr17 2757439 2757732 6.78477
chr17 2757841 2758890 6.7096
chr17 2761441 2761654 5.29713
chr17 2768244 2769521 2.56649
chr17 2825001 2825851 3.16047
chr17 2837865 2838532 3.22207
chr17 2838783 2841904 2.94377
chr17 2851405 2851932 3.36437
chr17 2858269 2860431 2.80817
chr17 2868403 2870386 2.43849
chr17 2871553 2871759 5.47713
chr17 2937594 2945864 1.60469
chr17 2952383 2953558 2.4692
chr17 2993560 3000239 1.51233
chr17 3004109 3013753 1.55992
chr17 3034817 3039827 1.58718
chr17 3057944 3058192 5.19949
chr17 3092170 3102187 1.39992
chr17 3216363 3216916 3.30335
chr17 3284169 3285296 2.5267
chr17 3335345 3358496 1.4644
chr17 3793543 3794258 3.08091
chr17 3794547 3795773 3.15532
chr17 4331111 4331217 8.10989
chr17 4350965 4352391 3.0142
chr17 4375530 4375720 7.35226
chr17 4377343 4379604 2.40006
chr17 4384115 4418825 2.09742
chr17 4429875 4430523 3.06781
chr17 4467671 4572462 1.86116
chr17 4520374 4520493 7.67543
chr17 4520685 4520787 8.42793
chr17 4632241 4668985 1.77807
chr17 4658319 4658475 6.5438
chr17 4661475 4661640 6.83811
chr17 4661747 4661879 7.73358
chr17 4681727 4697103 2.36912
chr17 4688057 4688231 6.7932
chr17 4688727 4690372 5.94438
chr17 4690651 4690833 7.67543
chr17 4691416 4691565 6.85123
chr17 4691869 4692073 5.53083
chr17 4692377 4692536 7.09616
chr17 4802111 4806465 3.04796
chr17 4807607 4808391 3.15241
chr17 4999303 5001447 2.45585
chr17 5019918 5020083 7.48936
chr17 5021105 5022778 2.37649
chr17 5026972 5028098 2.48122
chr17 5544016 5544198 7.38023
chr17 5545140 5545283 7.51441
chr17 5772078 5807672 1.65891
chr17 5819614 5819872 4.99796
chr17 5835590 5862549 1.47678
chr17 5974398 5974992 5.78888
chr17 5975255 5975658 5.99941
chr17 6080253 6080488 5.25849
chr17 6097389 6126514 1.57541
chr17 6224503 6224646 7.13869
chr17 6239936 6240136 5.64144
chr17 6265988 6266208 5.12859
chr17 6308944 6309162 5.4221
chr17 6311399 6311609 5.3728
chr17 6343369 6343576 5.45067
chr17 6571204 6659133 1.83006
chr17 6711537 6779054 1.92179
chr17 6738444 6738556 8.15515
chr17 6739029 6739139 8.79186
chr17 6740119 6740231 8.63486
chr17 6742391 6742589 6.51249
chr17 6743628 6743747 7.67543
chr17 6865933 6866435 3.4249
chr17 6948486 6948701 5.49775
chr17 6956443 6979406 1.52319
chr17 6987248 6987454 5.47713
chr17 7005643 7005908 5.47418
chr17 7006058 7006420 5.04628
chr17 7006761 7006904 7.51441
chr17 7039955 7041351 3.42535
chr17 7042312 7043164 3.02693
chr17 7044604 7044756 7.06948
chr17 7053374 7070955 1.59219
chr17 7055753 7055853 8.59649
chr17 7055859 7056059 5.64144
chr17 7064327 7064573 5.02335
chr17 7079499 7080277 3.24578
chr17 7080851 7081995 4.60258
chr17 7164110 7167860 3.81111
chr17 7184809 7188227 3.0338
chr17 7189370 7190474 3.11467
chr17 7190737 7192706 3.27444
chr17 7193325 7200473 2.96151
chr17 7273781 7273890 7.88668
chr17 7282372 7287581 3.40377
chr17 7309006 7309240 6.88821
chr17 7309392 7309551 7.43407
chr17 7312206 7313586 2.4528
chr17 7341880 7342123 5.52758
chr17 7343532 7344610 3.23963
chr17 7344848 7345438 3.18726
chr17 7347598 7351909 3.3027
chr17 7537778 7538302 3.2811
chr17 7553364 7553465 8.51137
chr17 7553517 7553837 7.21971
chr17 7554163 7557332 4.01816
chr17 7606928 7611330 3.27104
chr17 7614757 7618166 2.64779
chr17 7618359 7624670 3.52455
chr17 7627037 7627160 7.42583
chr17 7627177 7627354 6.07096
chr17 7630532 7630657 7.30701
chr17 7633246 7634178 3.45889
chr17 7640814 7641659 3.24276
chr17 7645898 7665744 1.5675
chr17 7667408 7692976 2.14551
chr17 7686961 7687073 7.67543
chr17 7687620 7687741 7.9926
chr17 7732753 7732866 8.08298
chr17 7733550 7733663 7.60751
chr17 7874799 7875747 3.06046
chr17 7884212 7886080 2.47356
chr17 7887833 7887988 6.23939
chr17 7888601 7888701 8.59649
chr17 7888888 7889005 7.80664
chr17 7890111 7891375 2.46537
chr17 7895270 7985977 2.28578
chr17 7905391 7905563 7.18456
chr17 7905601 7905854 7.00801
chr17 7956674 7956777 8.3461
chr17 7992051 7993328 3.45004
chr17 7996068 7996467 4.84764
chr17 7998346 7998550 6.05757
chr17 7998677 7998810 8.0794
chr17 8013164 8016694 2.70923
chr17 8017044 8022584 4.08294
chr17 8025222 8029326 3.70493
chr17 8212447 8236476 1.97212
chr17 8235168 8236197 3.23726
chr17 8241449 8242184 2.99707
chr17 8248502 8248726 5.51672
chr17 8249164 8249952 3.27277
chr17 8256719 8257321 3.21297
chr17 8299575 8300278 3.28635
chr17 8300869 8301877 3.09149
chr17 8302214 8302734 3.30634
chr17 8303930 8304189 5.1861
chr17 8304259 8304598 5.07167
chr17 8310184 8334444 1.98214
chr17 8423719 8442063 1.88622
chr17 8536529 8536641 8.15515
chr17 8542998 8543098 8.59649
chr17 8543382 8543628 7.20742
chr17 8554816 8554920 8.26585
chr17 8602493 8602593 8.59649
chr17 8615608 8615912 5.30211
chr17 8977763 8977877 8.01208
chr17 8986843 8986992 7.57241
chr17 9044957 9045109 6.36253
chr17 9056902 9062578 1.63759
chr17 9072263 9072868 3.37465
chr17 9073199 9073733 3.21966
chr17 9079270 9094496 1.74671
chr17 9097385 9105279 1.55862
chr17 9135263 9137920 2.77032
chr17 9311427 9318900 1.53858
chr17 9518000 9518522 3.3966
chr17 9544178 9545268 2.46459
chr17 9546319 9552424 3.43226
chr17 9577143 9579192 2.54349
chr17 9612940 9625216 1.39178
chr17 9615063 9616120 2.54153
chr17 9652431 9655135 2.7023
chr17 9674797 9696209 1.46289
chr17 9686006 9686221 5.24786
chr17 9686094 9686222 7.97526
chr17 9686437 9686638 5.61338
chr17 9704291 9717050 1.65913
chr17 9728140 9738558 1.57811
chr17 9755947 9809009 1.54819
chr17 9993669 9994796 2.47902
chr17 10003540 10013309 1.57846
chr17 10038638 10039762 2.48564
chr17 10048312 10050134 2.50652
chr17 10050670 10050890 5.3728
chr17 10099913 10100120 5.45067
chr17 10103933 10104438 3.40455
chr17 10213343 10219543 1.51652
chr17 10258525 10288190 1.53405
chr17 10293427 10294599 2.47552
chr17 10297702 10298815 2.46193
chr17 10298227 10298878 2.97114
chr17 10305349 10313022 1.47747
chr17 10316418 10326872 1.58296
chr17 10337875 10350681 1.54396
chr17 10371530 10384827 1.37785
chr17 10396539 10444026 1.49122
chr17 10448113 10456503 1.5177
chr17 10466100 10475703 1.57217
chr17 10493075 10493198 7.86264
chr17 10493087 10493298 5.85661
chr17 10505538 10505673 7.56172
chr17 10505939 10506073 7.2172
chr17 10525868 10527390 2.40046
chr17 10623631 10661415 1.63812
chr17 10664163 10665405 2.68208
chr17 10683670 10702986 1.54097
chr17 10704824 10706015 2.61648
chr17 10713770 10729814 1.73133
chr17 10746932 10747874 2.96588
chr17 11922933 11923415 5.23904
chr17 11923466 11923759 4.95105
chr17 11999295 11999514 17.4187
chr17 12104999 12105518 3.31271
chr17 12279633 12279831 9.76873
chr17 12524610 12524715 8.18713
chr17 12692480 12692594 8.01208
chr17 12938544 12939969 2.41305
chr17 12944191 12944307 7.87394
chr17 14188572 14188678 8.10989
chr17 14189921 14221081 2.1605
chr17 15132571 15146225 1.35363
chr17 15147104 15179646 1.86237
chr17 15186625 15187631 2.56357
chr17 15239482 15257545 2.03157
chr17 15280323 15321644 1.33277
chr17 15489004 15490958 2.47468
chr17 15491990 15492208 5.4221
chr17 15494422 15494541 7.22394
chr17 15494789 15495548 2.97309
chr17 15686415 15688444 2.46265
chr17 15844264 15844387 7.42583
chr17 15866598 15866705 8.53623
chr17 16257978 16258209 13.4902
chr17 16480350 16501924 1.51417
chr17 16490286 16490501 6.24745
chr17 16490570 16490671 8.51137
chr17 16491574 16491751 7.28516
chr17 16493524 16493627 8.3461
chr17 16556438 16578079 1.45734
chr17 16717773 16717880 8.0341
chr17 16720372 16724782 2.85088
chr17 16798900 16818304 1.89671
chr17 16803433 16804735 5.90101
chr17 16808584 16808784 5.64144
chr17 16810823 16810944 7.10453
chr17 16918201 16942419 1.40654
chr17 17305670 17305819 6.85123
chr17 17306040 17306274 6.88821
chr17 17397635 17403606 3.21234
chr17 17505976 17516411 1.40048
chr17 17508943 17510711 2.43113
chr17 17551063 17553042 2.41627
chr17 17560389 17561525 2.41209
chr17 17565689 17571645 1.52452
chr17 17878074 17897612 1.37221
chr17 17881576 17883577 2.4434
chr17 17982717 17983366 3.06308
chr17 18030957 18060318 1.51151
chr17 18041777 18041967 5.93836
chr17 18044095 18044696 5.09567
chr17 18126348 18132675 1.5625
chr17 18274707 18274813 8.61676
chr17 18284799 18285838 3.46466
chr17 18677476 18677684 6.19939
chr17 18678545 18679061 3.33197
chr17 18852739 18853467 3.3211
chr17 19141594 19142407 3.23822
chr17 19184569 19184840 4.7582
chr17 19195544 19196071 3.26242
chr17 19237698 19245742 1.49616
chr17 19284868 19367403 1.71596
chr17 19404021 19405060 3.36123
chr17 19405949 19406120 8.48337
chr17 19430095 19446441 2.01488
chr17 19450253 19466429 1.6873
chr17 19469104 19488092 1.77132
chr17 19489702 19490512 3.05122
chr17 19494669 19495581 3.06344
chr17 19518508 19519229 2.98075
chr17 19528151 19528660 3.37779
chr17 19530968 19554371 1.40272
chr17 19617255 19640475 1.51558
chr17 19662256 19668119 1.53954
chr17 19771320 19772038 3.14287
chr17 19778974 19779476 3.4249
chr17 19778992 19781365 2.94338
chr17 19909313 19912574 2.61967
chr17 19913662 19913871 6.94094
chr17 19913910 19914180 6.96475
chr17 19914325 19914479 7.32655
chr17 19915079 19915273 7.20066
chr17 20643717 20644995 2.4804
chr17 20649191 20651423 2.67196
chr17 20688097 20693273 1.58817
chr17 20733725 20735588 2.4802
chr17 20748332 20748503 7.85498
chr17 20754655 20757326 2.91672
chr17 20770615 20796809 1.51375
chr17 20834959 20835063 8.26585
chr17 20835348 20835550 6.91549
chr17 20957901 20958478 3.16595
chr17 20978460 20983850 2.52193
chr17 20985057 20985464 5.01638
chr17 20985363 20985514 6.40467
chr17 21012465 21013527 2.47898
chr17 21018597 21022443 2.45869
chr17 21152458 21158752 2.74872
chr17 21168260 21168364 8.26585
chr17 21179434 21181229 3.11293
chr17 21184821 21186738 3.05496
chr17 21185272 21185381 8.3796
chr17 21186145 21186341 6.85307
chr17 21279017 21279232 6.49734
